 ,Label,Area,Mean,Min,Max,X,Y,BX,BY,Width,Height
1407,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0226-0894:c:2/3 t:4/12 - TimeCourseNoise #1,903,16716.641,75,62467,941.386,688.533,924,706,35,35
1408,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0227-0896:c:2/3 t:4/12 - TimeCourseNoise #1,858,14606.781,89,61883,712.728,686.114,693,705,37,37
1409,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0228-0900:c:2/3 t:4/12 - TimeCourseNoise #1,1275,16077.025,153,56967,607.891,681.847,588,703,41,41
1410,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0229-0896:c:2/3 t:4/12 - TimeCourseNoise #1,599,14298.025,158,46711,432.385,688.049,407,702,43,31
1411,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0230-0897:c:2/3 t:4/12 - TimeCourseNoise #1,682,17036.588,80,53927,1550.773,684.639,1536,701,30,31
1412,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0231-0909:c:2/3 t:4/12 - TimeCourseNoise #1,1441,17740.473,103,65535,316.753,671.222,294,698,43,48
1413,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0232-0899:c:2/3 t:4/12 - TimeCourseNoise #1,588,16038.498,164,56857,1353.094,683.294,1339,698,27,29
1414,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0233-0902:c:2/3 t:4/12 - TimeCourseNoise #1,426,15135.397,274,51235,1129.359,680.716,1117,696,24,31
1415,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0234-0912:c:2/3 t:4/12 - TimeCourseNoise #1,1116,13945.235,103,50646,483.842,669.923,463,691,42,40
1416,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0235-0917:c:2/3 t:4/12 - TimeCourseNoise #1,1006,19014.583,181,65535,1001.692,663.539,982,688,36,44
1417,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0236-0912:c:2/3 t:4/12 - TimeCourseNoise #1,619,15578.037,107,51709,85.208,670.912,72,687,30,32
1418,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0237-0919:c:2/3 t:4/12 - TimeCourseNoise #1,547,16093.346,288,63392,240.193,664.785,228,684,23,41
1419,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0238-0929:c:2/3 t:4/12 - TimeCourseNoise #1,635,15217.485,96,54305,151.172,654.179,132,669,35,31
1420,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0239-0932:c:2/3 t:4/12 - TimeCourseNoise #1,879,15531.185,203,55139,557.766,650.801,541,669,34,37
1421,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0240-0931:c:2/3 t:4/12 - TimeCourseNoise #1,443,14949.835,133,44915,41.396,652.200,31,667,20,30
1422,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0241-0932:c:2/3 t:4/12 - TimeCourseNoise #1,651,16005.624,135,64700,796.896,652.508,780,666,34,30
1423,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0242-0938:c:2/3 t:4/12 - TimeCourseNoise #1,1009,15923.881,240,54184,741.969,644.622,727,665,31,40
1424,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0243-0935:c:2/3 t:4/12 - TimeCourseNoise #1,622,15960.633,251,65535,683.847,648.021,668,664,28,33
1425,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0244-0937:c:2/3 t:4/12 - TimeCourseNoise #1,477,15094.983,167,45026,1314.445,645.259,1300,658,28,24
1426,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0245-0944:c:2/3 t:4/12 - TimeCourseNoise #1,561,15612.695,176,50266,1039.177,639.334,1026,653,28,28
1427,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0246-0947:c:2/3 t:4/12 - TimeCourseNoise #1,688,16771.144,199,65162,1537.955,635.587,1522,650,32,29
1428,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0247-0949:c:2/3 t:4/12 - TimeCourseNoise #1,406,14416.357,247,53315,1178.985,635.133,1168,649,24,30
1429,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0248-0951:c:2/3 t:4/12 - TimeCourseNoise #1,542,16750.059,148,62979,384.168,633.192,369,646,33,28
1430,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0249-0958:c:2/3 t:4/12 - TimeCourseNoise #1,966,24080.110,402,65535,861.647,624.880,844,643,35,36
1431,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0250-0957:c:2/3 t:4/12 - TimeCourseNoise #1,685,13864.001,112,65535,82.682,625.685,68,641,29,30
1432,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0251-0960:c:2/3 t:4/12 - TimeCourseNoise #1,507,14599.134,171,47460,948.823,622.636,928,633,40,21
1433,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0252-0976:c:2/3 t:4/12 - TimeCourseNoise #1,1081,16640.380,178,58472,704.888,606.035,684,626,41,39
1434,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0253-0977:c:2/3 t:4/12 - TimeCourseNoise #1,523,15581.717,203,64433,1014.248,607.762,1000,624,27,36
1435,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0254-0975:c:2/3 t:4/12 - TimeCourseNoise #1,934,13834.192,91,65535,1078.403,607.760,1059,624,40,32
1436,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0255-0985:c:2/3 t:4/12 - TimeCourseNoise #1,1024,15294.670,166,58448,559.253,597.054,534,622,45,48
1437,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0256-0982:c:2/3 t:4/12 - TimeCourseNoise #1,446,15515.233,116,61756,1256.518,604.404,1239,619,28,36
1438,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0257-0978:c:2/3 t:4/12 - TimeCourseNoise #1,521,15783.365,503,57971,316.204,606.857,302,618,34,26
1439,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0258-0983:c:2/3 t:4/12 - TimeCourseNoise #1,809,14389.530,64,61817,780.719,598.799,763,614,39,28
1440,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0259-0998:c:2/3 t:4/12 - TimeCourseNoise #1,1426,16634.248,285,64492,113.769,585.899,93,609,45,48
1441,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0260-1000:c:2/3 t:4/12 - TimeCourseNoise #1,1056,19422.479,242,61392,902.911,582.931,882,600,43,34
1442,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0261-1011:c:2/3 t:4/12 - TimeCourseNoise #1,529,14206.066,112,57617,378.404,571.759,366,585,28,26
1443,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0262-1020:c:2/3 t:4/12 - TimeCourseNoise #1,962,20417.599,565,63248,811.585,562.482,794,581,35,36
1444,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0263-1036:c:2/3 t:4/12 - TimeCourseNoise #1,931,15720.277,100,57068,281.600,546.558,262,569,36,45
1445,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0264-1031:c:2/3 t:4/12 - TimeCourseNoise #1,961,18926.094,377,56238,499.108,552.176,482,569,35,34
1446,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0265-1026:c:2/3 t:4/12 - TimeCourseNoise #1,498,14685.952,167,49363,199.701,557.588,183,568,32,23
1447,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0266-1034:c:2/3 t:4/12 - TimeCourseNoise #1,797,15372.650,91,65535,1188.748,551.456,1169,568,37,38
1448,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0267-1035:c:2/3 t:4/12 - TimeCourseNoise #1,936,15322.316,228,51938,328.596,548.296,310,565,37,35
1449,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0268-1030:c:2/3 t:4/12 - TimeCourseNoise #1,484,18601.812,535,54766,1562.424,553.074,1549,565,27,24
1450,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0269-1047:c:2/3 t:4/12 - TimeCourseNoise #1,883,15823.768,89,54178,1305.501,535.836,1288,555,34,39
1451,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0270-1051:c:2/3 t:4/12 - TimeCourseNoise #1,951,18339.376,276,61612,138.374,531.180,121,550,34,37
1452,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0271-1058:c:2/3 t:4/12 - TimeCourseNoise #1,1779,17175.843,110,65535,397.862,522.680,375,550,47,51
1453,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0272-1056:c:2/3 t:4/12 - TimeCourseNoise #1,1831,17328.803,91,65535,457.329,526.337,432,550,51,47
1454,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0273-1055:c:2/3 t:4/12 - TimeCourseNoise #1,1165,18694.362,212,64693,1092.952,527.299,1073,548,40,40
1455,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0274-1060:c:2/3 t:4/12 - TimeCourseNoise #1,986,15589.847,155,65535,786.190,520.879,768,546,40,46
1456,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0275-1057:c:2/3 t:4/12 - TimeCourseNoise #1,797,15489.765,160,55804,1240.110,526.021,1224,544,34,37
1457,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0276-1054:c:2/3 t:4/12 - TimeCourseNoise #1,491,15023.346,134,59659,554.119,528.017,541,541,26,25
1458,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0277-1062:c:2/3 t:4/12 - TimeCourseNoise #1,573,14867.806,107,54478,1479.601,521.245,1466,534,29,26
1459,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0278-1071:c:2/3 t:4/12 - TimeCourseNoise #1,505,14283.414,105,46269,1379.078,510.510,1365,528,25,33
1460,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0279-1075:c:2/3 t:4/12 - TimeCourseNoise #1,679,15171.505,144,52615,967.613,510.117,951,527,30,38
1461,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0280-1079:c:2/3 t:4/12 - TimeCourseNoise #1,741,18435.320,363,54101,319.785,504.099,304,518,32,28
1462,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0281-1079:c:2/3 t:4/12 - TimeCourseNoise #1,534,16480.266,205,56305,1004.854,503.963,991,518,28,29
1463,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0282-1080:c:2/3 t:4/12 - TimeCourseNoise #1,464,14985.190,135,55536,735.795,501.929,724,517,25,29
1464,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0283-1082:c:2/3 t:4/12 - TimeCourseNoise #1,525,15201.423,126,54971,511.030,498.713,494,514,31,26
1465,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0284-1085:c:2/3 t:4/12 - TimeCourseNoise #1,599,15910.491,110,48915,196.942,496.632,178,511,35,27
1466,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0285-1097:c:2/3 t:4/12 - TimeCourseNoise #1,674,14961.858,84,61612,256.172,486.915,241,506,35,40
1467,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0286-1089:c:2/3 t:4/12 - TimeCourseNoise #1,433,17057.700,260,50117,1111.530,493.227,1100,505,23,23
1468,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0287-1095:c:2/3 t:4/12 - TimeCourseNoise #1,659,14542.663,135,51296,1329.124,486.561,1312,502,32,29
1469,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0288-1095:c:2/3 t:4/12 - TimeCourseNoise #1,566,14323.528,98,54536,909.873,487.343,890,499,39,23
1470,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0289-1109:c:2/3 t:4/12 - TimeCourseNoise #1,966,17201.308,107,59696,1424.096,476.715,1409,496,32,44
1471,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0290-1106:c:2/3 t:4/12 - TimeCourseNoise #1,869,23298.049,96,65535,1258.552,476.807,1243,494,31,35
1472,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0291-1108:c:2/3 t:4/12 - TimeCourseNoise #1,758,14045.546,178,53441,42.686,475.098,18,492,46,35
1473,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0292-1109:c:2/3 t:4/12 - TimeCourseNoise #1,517,15029.905,217,58535,368.415,478.162,351,489,32,31
1474,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0293-1121:c:2/3 t:4/12 - TimeCourseNoise #1,1613,15308.131,89,65535,650.157,461.480,627,484,48,45
1475,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0294-1124:c:2/3 t:4/12 - TimeCourseNoise #1,801,16524.363,263,58377,973.802,458.731,957,476,34,34
1476,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0295-1119:c:2/3 t:4/12 - TimeCourseNoise #1,485,14525.080,224,45107,145.879,463.428,128,474,36,20
1477,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0296-1129:c:2/3 t:4/12 - TimeCourseNoise #1,848,15353.683,237,48012,719.546,452.305,702,473,39,39
1478,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0297-1134:c:2/3 t:4/12 - TimeCourseNoise #1,946,17702.210,294,65535,539.607,453.543,516,472,43,47
1479,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0298-1147:c:2/3 t:4/12 - TimeCourseNoise #1,405,13880.143,331,58947,68.073,437.186,52,448,28,25
1480,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0299-1163:c:2/3 t:4/12 - TimeCourseNoise #1,1975,24725.139,125,65535,342.943,419.319,317,444,52,49
1481,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0300-1156:c:2/3 t:4/12 - TimeCourseNoise #1,863,14992.913,169,61274,1372.185,426.706,1356,443,34,32
1482,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0301-1160:c:2/3 t:4/12 - TimeCourseNoise #1,688,14351.045,245,49796,168.688,423.230,155,441,33,37
1483,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0302-1161:c:2/3 t:4/12 - TimeCourseNoise #1,603,14163.983,87,53586,1243.090,422.485,1228,437,27,30
1484,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0303-1172:c:2/3 t:4/12 - TimeCourseNoise #1,1432,22420.247,334,65535,405.895,411.003,385,433,42,45
1485,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0304-1172:c:2/3 t:4/12 - TimeCourseNoise #1,602,15363.990,261,54846,1078.492,410.940,1064,425,29,28
1486,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0305-1181:c:2/3 t:4/12 - TimeCourseNoise #1,885,13623.764,91,50888,109.720,401.222,92,419,34,35
1487,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0306-1194:c:2/3 t:4/12 - TimeCourseNoise #1,2092,22733.558,148,65535,764.311,385.921,739,418,52,58
1488,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0307-1183:c:2/3 t:4/12 - TimeCourseNoise #1,906,17109.387,167,60789,886.754,402.252,868,418,39,37
1489,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0308-1188:c:2/3 t:4/12 - TimeCourseNoise #1,646,15787.175,297,58279,820.265,394.133,805,411,29,32
1490,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0309-1201:c:2/3 t:4/12 - TimeCourseNoise #1,1503,25271.218,230,65535,446.711,382.095,425,404,44,44
1491,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0310-1203:c:2/3 t:4/12 - TimeCourseNoise #1,962,16287.792,274,56581,1410.135,378.580,1387,399,42,38
1492,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0311-1216:c:2/3 t:4/12 - TimeCourseNoise #1,1061,19505.887,1008,63059,1346.896,366.535,1328,385,38,37
1493,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0312-1216:c:2/3 t:4/12 - TimeCourseNoise #1,451,14560.896,361,61720,1469.580,365.303,1455,381,28,29
1494,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0313-1232:c:2/3 t:4/12 - TimeCourseNoise #1,1142,16484.105,114,61100,157.341,350.654,141,373,32,45
1495,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0314-1228:c:2/3 t:4/12 - TimeCourseNoise #1,692,15158.082,110,50162,1068.210,355.545,1053,371,30,32
1496,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0315-1224:c:2/3 t:4/12 - TimeCourseNoise #1,533,15918.287,354,63843,1193.641,357.307,1177,371,30,25
1497,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0316-1236:c:2/3 t:4/12 - TimeCourseNoise #1,1280,20998.752,151,65489,1275.927,345.504,1256,368,40,43
1498,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0317-1234:c:2/3 t:4/12 - TimeCourseNoise #1,666,21616.141,1204,65535,245.458,348.698,231,363,29,29
1499,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0318-1242:c:2/3 t:4/12 - TimeCourseNoise #1,725,15958.214,105,55646,971.772,338.557,957,358,31,35
1500,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0319-1256:c:2/3 t:4/12 - TimeCourseNoise #1,1591,23688.396,190,65535,1029.406,326.800,1006,348,47,43
1501,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0320-1255:c:2/3 t:4/12 - TimeCourseNoise #1,864,15466.756,103,63576,450.314,328.686,432,347,34,39
1502,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0321-1258:c:2/3 t:4/12 - TimeCourseNoise #1,1118,17940.664,142,65535,638.536,326.284,619,346,37,42
1503,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0322-1256:c:2/3 t:4/12 - TimeCourseNoise #1,406,14438.163,203,45707,1143.350,324.852,1132,340,24,27
1504,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0323-1260:c:2/3 t:4/12 - TimeCourseNoise #1,746,18249.218,103,53182,404.657,321.635,390,338,30,31
1505,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0324-1275:c:2/3 t:4/12 - TimeCourseNoise #1,1500,21196.901,222,64549,1316.942,308.120,1295,330,43,44
1506,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0325-1266:c:2/3 t:4/12 - TimeCourseNoise #1,472,15335.657,466,43780,297.886,316.585,277,327,40,21
1507,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0326-1272:c:2/3 t:4/12 - TimeCourseNoise #1,478,15659.502,78,57891,539.996,311.916,522,324,31,27
1508,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0327-1274:c:2/3 t:4/12 - TimeCourseNoise #1,553,14035.024,121,51799,1431.053,308.730,1415,321,30,25
1509,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0328-1289:c:2/3 t:4/12 - TimeCourseNoise #1,838,17340.331,201,57418,63.527,290.905,47,314,35,41
1510,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0329-1288:c:2/3 t:4/12 - TimeCourseNoise #1,529,14634.677,144,52545,762.848,292.290,747,311,30,33
1511,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0330-1291:c:2/3 t:4/12 - TimeCourseNoise #1,441,13581.358,117,44801,481.926,291.539,470,305,23,27
1512,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0331-1303:c:2/3 t:4/12 - TimeCourseNoise #1,919,15822.224,80,63880,212.131,277.628,194,303,38,47
1513,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0332-1296:c:2/3 t:4/12 - TimeCourseNoise #1,593,16174.671,590,58645,698.709,286.933,683,303,29,33
1514,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0333-1300:c:2/3 t:4/12 - TimeCourseNoise #1,849,16169.342,149,60186,994.624,281.903,979,301,33,37
1515,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0334-1307:c:2/3 t:4/12 - TimeCourseNoise #1,1179,15406.388,265,55262,576.817,274.532,555,299,42,46
1516,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0335-1298:c:2/3 t:4/12 - TimeCourseNoise #1,525,13373.413,141,60142,1372.551,284.439,1358,298,30,26
1517,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0336-1313:c:2/3 t:4/12 - TimeCourseNoise #1,1364,16462.787,121,62824,270.011,267.890,249,294,43,48
1518,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0337-1317:c:2/3 t:4/12 - TimeCourseNoise #1,981,16545.052,187,59250,1171.905,263.565,1155,287,32,42
1519,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0338-1317:c:2/3 t:4/12 - TimeCourseNoise #1,1066,15806.644,183,61898,443.346,265.972,426,286,34,40
1520,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0339-1330:c:2/3 t:4/12 - TimeCourseNoise #1,788,14767.571,62,54603,127.204,249.830,107,271,45,36
1521,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0340-1348:c:2/3 t:4/12 - TimeCourseNoise #1,1271,14448.505,105,55117,621.478,234.303,603,257,38,45
1522,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0341-1342:c:2/3 t:4/12 - TimeCourseNoise #1,478,14791.356,203,47617,1267.364,241.579,1251,255,35,28
1523,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0342-1345:c:2/3 t:4/12 - TimeCourseNoise #1,570,15771.914,205,55842,299.272,238.354,286,252,28,29
1524,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0343-1344:c:2/3 t:4/12 - TimeCourseNoise #1,475,15831.678,594,63950,209.449,238.812,196,251,26,24
1525,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0344-1355:c:2/3 t:4/12 - TimeCourseNoise #1,400,14440.292,210,43749,50.675,226.348,42,243,19,31
1526,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0345-1367:c:2/3 t:4/12 - TimeCourseNoise #1,698,16428.193,384,50800,831.042,216.567,816,231,31,30
1527,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0346-1376:c:2/3 t:4/12 - TimeCourseNoise #1,1143,16143.935,121,54798,158.642,203.909,133,229,46,45
1528,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0347-1380:c:2/3 t:4/12 - TimeCourseNoise #1,910,17597.921,100,64325,83.821,203.554,67,221,37,37
1529,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0348-1381:c:2/3 t:4/12 - TimeCourseNoise #1,964,15112.251,114,65411,541.581,201.652,524,221,35,38
1530,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0349-1384:c:2/3 t:4/12 - TimeCourseNoise #1,1442,21417.752,80,60474,682.686,199.364,659,219,48,40
1531,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0350-1385:c:2/3 t:4/12 - TimeCourseNoise #1,805,14892.037,155,56929,1003.875,195.151,989,216,36,37
1532,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0351-1388:c:2/3 t:4/12 - TimeCourseNoise #1,1036,16994.443,254,65535,414.691,193.681,395,212,39,35
1533,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0352-1392:c:2/3 t:4/12 - TimeCourseNoise #1,1034,15664.244,73,62465,314.061,189.692,294,210,40,38
1534,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0353-1397:c:2/3 t:4/12 - TimeCourseNoise #1,1238,15646.059,192,56341,1393.660,185.899,1371,205,45,39
1535,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0354-1403:c:2/3 t:4/12 - TimeCourseNoise #1,1033,15088.258,219,57694,20.964,179.413,6,202,31,44
1536,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0355-1401:c:2/3 t:4/12 - TimeCourseNoise #1,411,14053.073,144,52362,1055.974,181.945,1044,195,22,27
1537,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0356-1418:c:2/3 t:4/12 - TimeCourseNoise #1,888,16096.651,224,53867,632.744,164.698,614,182,37,34
1538,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0357-1425:c:2/3 t:4/12 - TimeCourseNoise #1,584,15238.580,203,44995,580.346,155.853,557,175,39,34
1539,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0358-1425:c:2/3 t:4/12 - TimeCourseNoise #1,427,15407.646,274,54128,377.090,158.198,366,172,21,29
1540,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0359-1432:c:2/3 t:4/12 - TimeCourseNoise #1,588,14165.196,171,58931,234.440,154.345,213,167,39,32
1541,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0360-1443:c:2/3 t:4/12 - TimeCourseNoise #1,761,14638.799,208,57259,741.735,138.825,723,154,39,28
1542,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0361-1443:c:2/3 t:4/12 - TimeCourseNoise #1,565,15280.005,407,52744,1168.652,139.764,1154,153,29,27
1543,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0362-1452:c:2/3 t:4/12 - TimeCourseNoise #1,869,15001.131,192,55500,1070.077,130.724,1050,147,40,32
1544,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0363-1469:c:2/3 t:4/12 - TimeCourseNoise #1,2136,21325.327,192,65535,940.913,113.908,914,140,53,53
1545,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0364-1461:c:2/3 t:4/12 - TimeCourseNoise #1,568,14416.014,84,52914,539.954,120.458,524,138,28,32
1546,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0365-1457:c:2/3 t:4/12 - TimeCourseNoise #1,405,15194.449,277,46341,1118.147,126.389,1107,138,21,24
1547,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0366-1461:c:2/3 t:4/12 - TimeCourseNoise #1,550,15103.535,311,61573,1221.607,120.571,1210,137,25,31
1548,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0367-1466:c:2/3 t:4/12 - TimeCourseNoise #1,598,14421.289,121,65535,141.386,116.017,128,133,27,32
1549,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0368-1464:c:2/3 t:4/12 - TimeCourseNoise #1,471,14374.121,189,50843,995.351,118.052,981,132,28,26
1550,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0369-1462:c:2/3 t:4/12 - TimeCourseNoise #1,416,14643.281,155,58658,629.853,118.858,611,131,36,21
1551,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0370-1475:c:2/3 t:4/12 - TimeCourseNoise #1,625,15374.341,91,48314,1371.052,108.326,1357,124,32,33
1552,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0371-1482:c:2/3 t:4/12 - TimeCourseNoise #1,709,15006.394,84,49710,76.049,103.377,58,121,32,40
1553,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0372-1483:c:2/3 t:4/12 - TimeCourseNoise #1,681,16583.671,334,55488,457.733,99.497,440,115,35,30
1554,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0373-1489:c:2/3 t:4/12 - TimeCourseNoise #1,855,15962.937,368,54891,678.794,92.542,661,115,33,42
1555,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0374-1497:c:2/3 t:4/12 - TimeCourseNoise #1,777,14986.925,267,54779,831.719,85.994,813,104,37,36
1556,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0375-1501:c:2/3 t:4/12 - TimeCourseNoise #1,691,15644.948,171,64558,893.682,83.315,871,101,41,38
1557,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0376-1501:c:2/3 t:4/12 - TimeCourseNoise #1,924,16269.244,167,51556,1036.366,83.763,1015,99,40,34
1558,C2-TimeCourseNoise.lsm - TimeCourseNoise #1:0377-1501:c:2/3 t:4/12 - TimeCourseNoise #1,472,14388.975,295,48352,1173.934,81.341,1162,95,28,27
